date,scale,type,open,close,adds,drop,cin,cout,netchg
2006-07-01,upsus,props,13,0,3,1,6,8,13
2006-07-01,upsus,rooms,1290,0,77,21,1826,2251,921
2006-08-01,ecous,props,6,3,7,8,28,31,-1
2006-08-01,ecous,rooms,391,316,292,253,1841,2464,-509
2006-08-01,indus,props,9,41,13,8,41,24,-10
2006-08-01,indus,rooms,538,2961,621,452,4833,1940,639
2006-08-01,luxus,props,1,0,1,1,0,1,0
2006-08-01,luxus,rooms,141,0,2,132,0,137,-126
2006-08-01,midus,props,20,3,1,4,15,21,8
2006-08-01,midus,rooms,1626,356,79,253,1272,2259,109
2006-08-01,upmus,props,34,1,5,5,11,18,26
2006-08-01,upmus,rooms,2862,216,181,100,1120,1758,2089
2006-08-01,upuus,props,2,0,0,0,6,6,2
2006-08-01,upuus,rooms,576,0,0,0,1213,1790,-1
2006-08-01,upsus,props,8,2,2,0,2,2,8
2006-08-01,upsus,rooms,1015,373,55,0,515,446,766
2006-09-01,ecous,props,10,5,6,8,32,31,4
2006-09-01,ecous,rooms,716,443,205,253,2200,2470,-45
2006-09-01,indus,props,12,55,10,16,45,40,-44
2006-09-01,indus,rooms,3194,2595,439,1147,6830,3892,2829
2006-09-01,luxus,props,0,0,3,2,3,2,2
2006-09-01,luxus,rooms,0,0,31,47,712,635,61
2006-09-01,midus,props,17,1,3,5,30,25,19
2006-09-01,midus,rooms,1198,310,111,138,3489,2792,1558
2006-09-01,upmus,props,24,4,1,4,14,23,8
2006-09-01,upmus,rooms,1833,635,20,200,1836,2860,-6
2006-09-01,upuus,props,2,0,3,2,2,2,3
2006-09-01,upuus,rooms,478,0,401,29,228,2259,-1181
2006-09-01,upsus,props,10,1,1,0,3,6,7
2006-09-01,upsus,rooms,1438,292,25,0,547,934,784
2006-10-01,ecous,props,6,1,5,9,48,28,21
2006-10-01,ecous,rooms,468,52,247,545,3898,2447,1569
2006-10-01,indus,props,3,34,12,12,36,47,-42
2006-10-01,indus,rooms,265,1885,379,437,4927,4401,-1152
2006-10-01,luxus,props,0,0,0,0,0,0,0
2006-10-01,luxus,rooms,0,0,0,0,0,0,0
2006-10-01,midus,props,11,1,0,2,19,21,6
2006-10-01,midus,rooms,757,190,0,27,2038,2220,358
2006-10-01,upmus,props,27,0,3,0,20,27,23
2006-10-01,upmus,rooms,2301,0,187,0,2572,2937,2123
2006-10-01,upuus,props,3,4,3,2,4,5,-1
2006-10-01,upuus,rooms,802,1122,224,43,987,2217,-1369
2006-10-01,upsus,props,13,0,2,2,8,7,14
2006-10-01,upsus,rooms,1505,0,294,32,1392,1592,1567
2006-11-01,ecous,props,4,6,3,8,47,25,15
2006-11-01,ecous,rooms,377,358,114,377,3652,1721,1687
2006-11-01,indus,props,8,32,8,6,42,46,-26
2006-11-01,indus,rooms,1025,4723,422,112,4701,4670,-3357
2006-11-01,luxus,props,2,0,0,1,0,0,1
2006-11-01,luxus,rooms,693,0,0,13,0,0,680
2006-11-01,midus,props,6,4,3,0,29,32,2
2006-11-01,midus,rooms,367,614,84,0,2910,2810,-63
2006-11-01,upmus,props,25,4,3,3,17,29,9
2006-11-01,upmus,rooms,2327,508,126,59,2212,3238,860
2006-11-01,upuus,props,4,1,1,0,3,5,2
2006-11-01,upuus,rooms,943,119,2,0,830,1389,267
2006-11-01,upsus,props,16,0,1,3,6,7,13
2006-11-01,upsus,rooms,1837,0,19,265,1148,1625,1114
2006-12-01,ecous,props,17,6,5,10,69,49,26
2006-12-01,ecous,rooms,1302,484,163,456,6721,4232,3014
2006-12-01,indus,props,4,43,15,14,62,55,-31
2006-12-01,indus,rooms,299,3259,1622,596,6603,5722,-1053
2006-12-01,luxus,props,1,0,0,1,3,0,3
2006-12-01,luxus,rooms,79,0,0,52,910,0,937
2006-12-01,midus,props,15,3,2,4,27,47,-10
2006-12-01,midus,rooms,1025,333,51,309,2597,4464,-1433
2006-12-01,upmus,props,23,0,1,5,15,22,12
2006-12-01,upmus,rooms,2107,0,45,274,1722,2626,974
2006-12-01,upuus,props,1,0,2,3,6,6,0
2006-12-01,upuus,rooms,421,0,208,153,2386,3367,-505
2006-12-01,upsus,props,15,0,0,1,8,11,11
2006-12-01,upsus,rooms,2002,0,0,2,1811,2339,1472
2007-01-01,ecous,props,9,9,6,11,68,50,13
2007-01-01,ecous,rooms,603,665,152,283,4522,3907,422
2007-01-01,indus,props,16,48,28,41,61,65,-49
2007-01-01,indus,rooms,1079,3011,1813,1936,6265,5287,-1077
2007-01-01,luxus,props,0,0,3,0,3,3,3
2007-01-01,luxus,rooms,0,0,266,0,858,783,341
2007-01-01,midus,props,7,2,4,4,30,30,5
2007-01-01,midus,rooms,548,256,29,160,2774,2757,178
2007-01-01,upmus,props,23,0,3,2,8,19,13
2007-01-01,upmus,rooms,2059,0,83,9,950,2597,486
2007-01-01,upuus,props,3,0,1,2,5,3,4
2007-01-01,upuus,rooms,832,0,25,228,1112,982,759
2007-01-01,upsus,props,13,0,3,3,12,17,8
2007-01-01,upsus,rooms,1448,0,258,3,2289,2457,1535
2007-02-01,ecous,props,5,4,3,6,44,35,7
2007-02-01,ecous,rooms,329,280,161,163,3205,2952,300
2007-02-01,indus,props,7,24,8,9,51,47,-14
2007-02-01,indus,rooms,613,1562,486,505,4927,4369,-410
2007-02-01,luxus,props,0,0,1,0,0,0,1
2007-02-01,luxus,rooms,0,0,132,0,0,0,132
2007-02-01,midus,props,7,2,4,2,30,36,1
2007-02-01,midus,rooms,509,260,252,22,3526,3085,920
2007-02-01,upmus,props,20,1,3,1,22,29,14
2007-02-01,upmus,rooms,1948,161,118,67,2070,3284,624
2007-02-01,upuus,props,1,0,2,0,5,2,6
2007-02-01,upuus,rooms,242,0,76,0,2145,564,1899
2007-02-01,upsus,props,12,0,3,2,6,9,10
2007-02-01,upsus,rooms,1261,0,244,128,1016,2635,-242
2007-03-01,ecous,props,6,1,1,5,38,31,8
2007-03-01,ecous,rooms,340,38,18,144,2557,2425,308
2007-03-01,indus,props,15,34,8,6,39,37,-15
2007-03-01,indus,rooms,1398,2761,292,297,3642,2932,-658
2007-03-01,luxus,props,0,0,0,1,0,0,-1
2007-03-01,luxus,rooms,0,0,0,11,0,0,-11
2007-03-01,midus,props,13,1,0,1,19,22,8
2007-03-01,midus,rooms,937,82,0,1,1676,2265,265
2007-03-01,upmus,props,31,2,2,0,9,19,21
2007-03-01,upmus,rooms,2697,300,56,0,1027,2147,1333
2007-03-01,upuus,props,0,0,2,1,3,0,4
2007-03-01,upuus,rooms,0,0,122,36,897,0,983
2007-03-01,upsus,props,8,0,1,0,5,4,10
2007-03-01,upsus,rooms,1028,0,104,0,1030,1060,1102
2007-04-01,ecous,props,7,3,5,7,44,32,14
2007-04-01,ecous,rooms,486,249,78,188,3398,2078,1447
2007-04-01,indus,props,9,26,8,5,51,39,-2
2007-04-01,indus,rooms,842,1534,943,132,5221,4507,833
2007-04-01,luxus,props,3,0,0,0,1,2,2
2007-04-01,luxus,rooms,430,0,0,0,110,301,239
2007-04-01,midus,props,15,0,1,1,30,31,14
2007-04-01,midus,rooms,1086,0,29,22,2882,2756,1219
2007-04-01,upmus,props,35,0,2,1,15,33,18
2007-04-01,upmus,rooms,2990,0,15,22,1587,3765,805
2007-04-01,upuus,props,4,0,1,0,7,2,10
2007-04-01,upuus,rooms,802,0,216,0,2701,597,3122
2007-04-01,upsus,props,12,0,0,0,10,19,3
2007-04-01,upsus,rooms,1328,0,0,0,1619,3514,-567
2007-05-01,ecous,props,12,4,9,7,64,43,31
2007-05-01,ecous,rooms,963,448,195,214,4499,3211,1784
2007-05-01,indus,props,8,26,5,6,74,66,-11
2007-05-01,indus,rooms,723,1883,137,185,7200,5718,274
2007-05-01,luxus,props,1,0,0,1,2,1,1
2007-05-01,luxus,rooms,192,0,0,41,396,130,417
2007-05-01,midus,props,18,0,3,1,40,54,6
2007-05-01,midus,rooms,1250,0,70,10,3383,4943,-250
2007-05-01,upmus,props,43,1,7,1,10,29,29
2007-05-01,upmus,rooms,3594,80,402,19,892,3577,1212
2007-05-01,upuus,props,5,0,0,2,4,1,6
2007-05-01,upuus,rooms,1074,0,0,142,1590,794,1728
2007-05-01,upsus,props,26,0,3,0,17,17,29
2007-05-01,upsus,rooms,2991,0,109,0,3202,2789,3513
2007-06-01,ecous,props,16,4,5,3,77,39,52
2007-06-01,ecous,rooms,1159,246,75,173,5244,2669,3390
2007-06-01,indus,props,21,77,38,37,57,78,-76
2007-06-01,indus,rooms,1531,4851,1384,646,5522,6080,-3140
2007-06-01,luxus,props,0,0,0,0,0,0,0
2007-06-01,luxus,rooms,0,0,0,0,0,0,0
2007-06-01,midus,props,16,3,1,7,21,32,-4
2007-06-01,midus,rooms,1069,232,25,105,2165,3273,-351
2007-06-01,upmus,props,39,1,3,7,11,19,26
2007-06-01,upmus,rooms,3564,250,74,141,1156,2497,1906
2007-06-01,upuus,props,3,0,1,2,2,3,1
2007-06-01,upuus,rooms,879,0,420,55,375,824,795
2007-06-01,upsus,props,18,0,6,2,6,3,25
2007-06-01,upsus,rooms,1949,0,133,2,1298,417,2961
2007-07-01,ecous,props,8,2,2,7,58,43,16
2007-07-01,ecous,rooms,612,83,24,208,4883,3928,1300
2007-07-01,indus,props,7,22,9,5,42,52,-21
2007-07-01,indus,rooms,531,1157,218,53,4098,4459,-822
2007-07-01,luxus,props,0,0,2,0,3,0,5
2007-07-01,luxus,rooms,0,0,3,0,662,0,665
2007-07-01,midus,props,17,0,2,1,26,23,21
2007-07-01,midus,rooms,1099,0,96,18,2130,1807,1500
2007-07-01,upmus,props,31,0,3,3,14,23,22
2007-07-01,upmus,rooms,2476,0,46,180,1478,2638,1182
2007-07-01,upuus,props,1,1,5,1,4,4,4
2007-07-01,upuus,rooms,225,645,315,19,1216,1023,69
2007-07-01,upsus,props,18,1,2,0,20,22,17
2007-07-01,upsus,rooms,2212,193,108,0,2903,3515,1515
2007-08-01,ecous,props,10,7,3,8,49,46,1
2007-08-01,ecous,rooms,902,803,59,234,3562,3407,79
2007-08-01,indus,props,9,24,8,9,82,47,19
2007-08-01,indus,rooms,1032,2301,440,144,9658,4362,4323
2007-08-01,luxus,props,2,0,0,2,1,0,1
2007-08-01,luxus,rooms,339,0,0,86,467,0,720
2007-08-01,midus,props,14,0,2,5,23,48,-14
2007-08-01,midus,rooms,1013,0,65,82,2106,6237,-3135
2007-08-01,upmus,props,41,1,3,2,13,30,24
2007-08-01,upmus,rooms,3310,164,73,32,1563,4207,543
2007-08-01,upuus,props,3,0,2,0,3,3,5
2007-08-01,upuus,rooms,1016,0,210,0,753,1268,711
2007-08-01,upsus,props,17,0,2,3,18,15,19
2007-08-01,upsus,rooms,1955,0,142,33,3622,2250,3436
2007-09-01,ecous,props,11,9,2,8,66,33,29
2007-09-01,ecous,rooms,947,753,76,246,4598,3133,1489
2007-09-01,indus,props,15,25,12,12,69,79,-20
2007-09-01,indus,rooms,950,1462,683,464,7240,8018,-1071
2007-09-01,luxus,props,2,0,2,1,1,1,3
2007-09-01,luxus,rooms,421,0,37,48,345,79,676
2007-09-01,midus,props,9,1,3,3,25,47,-14
2007-09-01,midus,rooms,682,148,125,116,2703,4479,-1233
2007-09-01,upmus,props,30,3,5,1,14,20,25
2007-09-01,upmus,rooms,2565,659,94,56,1960,2720,1184
2007-09-01,upuus,props,1,0,1,2,3,1,2
2007-09-01,upuus,rooms,119,0,12,38,910,345,658
2007-09-01,upsus,props,19,0,3,2,15,12,23
2007-09-01,upsus,rooms,2292,0,270,5,2796,1778,3575
2007-10-01,ecous,props,12,3,4,3,41,45,6
2007-10-01,ecous,rooms,1097,319,65,84,3522,3605,676
2007-10-01,indus,props,16,25,16,13,63,50,7
2007-10-01,indus,rooms,2010,1431,1021,1057,6198,5119,1622
2007-10-01,luxus,props,0,0,0,0,0,0,0
2007-10-01,luxus,rooms,0,0,0,0,0,0,0
2007-10-01,midus,props,9,5,4,2,25,34,-3
2007-10-01,midus,rooms,745,669,73,56,2104,3131,-934
2007-10-01,upmus,props,35,2,4,1,7,14,29
2007-10-01,upmus,rooms,3203,298,68,63,1123,2282,1751
2007-10-01,upuus,props,2,0,1,0,5,0,8
2007-10-01,upuus,rooms,459,0,5,0,684,0,1148
2007-10-01,upsus,props,23,0,3,0,16,14,28
2007-10-01,upsus,rooms,2690,0,88,0,3148,2642,3284
2007-11-01,ecous,props,9,5,1,0,37,26,16
2007-11-01,ecous,rooms,665,335,1,0,2580,2047,864
2007-11-01,indus,props,9,22,6,6,22,53,-44
2007-11-01,indus,rooms,1739,1723,141,307,2210,5203,-3143
2007-11-01,luxus,props,0,0,0,0,0,0,0
2007-11-01,luxus,rooms,0,0,0,0,0,0,0
2007-11-01,midus,props,9,1,1,1,25,17,16
2007-11-01,midus,rooms,708,68,60,4,2090,1845,941
2007-11-01,upmus,props,42,0,1,3,15,8,47
2007-11-01,upmus,rooms,3589,0,35,29,2011,1078,4528
2007-11-01,upuus,props,6,0,1,0,3,0,10
2007-11-01,upuus,rooms,1607,0,50,0,976,0,2633
2007-11-01,upsus,props,16,0,0,0,12,10,18
2007-11-01,upsus,rooms,1912,0,0,0,1560,1254,2218
2007-12-01,ecous,props,16,4,5,7,39,39,10
2007-12-01,ecous,rooms,1514,417,191,260,2442,2341,1129
2007-12-01,indus,props,14,29,4,8,55,48,-12
2007-12-01,indus,rooms,1085,1986,206,213,5099,4657,-466
2007-12-01,luxus,props,1,0,0,2,1,0,0
2007-12-01,luxus,rooms,118,0,0,24,138,0,232
2007-12-01,midus,props,14,2,4,7,29,34,4
2007-12-01,midus,rooms,1002,195,120,155,2840,3454,158
2007-12-01,upmus,props,40,0,5,2,18,22,39
2007-12-01,upmus,rooms,3605,0,114,66,2489,2548,3594
2007-12-01,upuus,props,2,0,3,2,3,3,3
2007-12-01,upuus,rooms,326,0,66,439,731,847,-163
2007-12-01,upsus,props,11,0,1,2,34,33,11
2007-12-01,upsus,rooms,1696,0,27,106,4809,4701,1725
2008-01-01,ecous,props,5,6,8,8,70,28,41
2008-01-01,ecous,rooms,375,482,317,193,5369,1968,3418
2008-01-01,indus,props,19,41,25,32,58,83,-54
2008-01-01,indus,rooms,4651,2787,1447,1093,7726,7246,2698
2008-01-01,luxus,props,3,0,0,2,2,5,-2
2008-01-01,luxus,rooms,569,0,0,51,725,1810,-567
2008-01-01,midus,props,11,1,2,4,30,32,6
2008-01-01,midus,rooms,771,117,103,82,3213,2913,975
2008-01-01,upmus,props,23,0,4,2,17,22,20
2008-01-01,upmus,rooms,2012,0,38,65,1916,2784,1117
2008-01-01,upuus,props,2,0,6,3,5,3,7
2008-01-01,upuus,rooms,483,0,265,131,734,712,639
2008-01-01,upsus,props,12,0,2,1,13,22,4
2008-01-01,upsus,rooms,1380,0,31,31,1804,4054,-870
2008-02-01,ecous,props,12,2,3,10,56,65,-6
2008-02-01,ecous,rooms,890,134,63,343,4894,5053,317
2008-02-01,indus,props,15,14,6,10,57,33,21
2008-02-01,indus,rooms,2009,874,470,483,4597,3004,2715
2008-02-01,luxus,props,3,0,0,1,1,0,3
2008-02-01,luxus,rooms,886,0,0,36,291,0,1141
2008-02-01,midus,props,16,2,1,4,26,31,6
2008-02-01,midus,rooms,1185,436,10,62,2243,2652,288
2008-02-01,upmus,props,29,1,2,4,11,24,13
2008-02-01,upmus,rooms,2679,135,30,178,1508,3684,220
2008-02-01,upuus,props,4,0,3,1,3,2,7
2008-02-01,upuus,rooms,1027,0,98,13,1275,748,1639
2008-02-01,upsus,props,18,0,2,2,9,8,19
2008-02-01,upsus,rooms,2145,0,68,11,1556,1223,2535
2008-03-01,ecous,props,9,3,1,10,34,29,2
2008-03-01,ecous,rooms,797,152,20,193,2498,2310,660
2008-03-01,indus,props,10,22,10,7,55,35,11
2008-03-01,indus,rooms,806,1564,203,210,6309,3710,1834
2008-03-01,luxus,props,3,0,3,0,0,0,6
2008-03-01,luxus,rooms,1627,0,174,0,0,0,1801
2008-03-01,midus,props,19,1,2,3,20,28,9
2008-03-01,midus,rooms,1395,143,60,98,1890,3747,-643
2008-03-01,upmus,props,32,1,8,0,10,34,15
2008-03-01,upmus,rooms,2916,32,484,0,942,3587,723
2008-03-01,upuus,props,2,0,3,0,4,0,9
2008-03-01,upuus,rooms,451,0,464,0,1890,0,2805
2008-03-01,upsus,props,23,0,3,2,7,4,27
2008-03-01,upsus,rooms,3256,0,116,22,1225,1400,3175
2008-04-01,ecous,props,10,1,1,5,49,38,16
2008-04-01,ecous,rooms,864,91,32,183,3218,2728,1112
2008-04-01,indus,props,15,22,6,6,42,53,-18
2008-04-01,indus,rooms,1333,1550,196,149,4603,4397,36
2008-04-01,luxus,props,1,0,0,0,0,0,1
2008-04-01,luxus,rooms,254,0,0,0,0,0,254
2008-04-01,midus,props,16,0,2,2,21,14,23
2008-04-01,midus,rooms,1229,0,42,23,1834,1290,1792
2008-04-01,upmus,props,41,2,4,3,16,28,28
2008-04-01,upmus,rooms,3617,300,143,20,1521,3662,1299
2008-04-01,upuus,props,7,0,4,0,7,2,16
2008-04-01,upuus,rooms,3327,0,311,0,4243,705,7176
2008-04-01,upsus,props,14,0,4,3,8,8,15
2008-04-01,upsus,rooms,1782,0,190,279,1442,4079,-944
2008-05-01,ecous,props,19,5,4,11,42,34,15
2008-05-01,ecous,rooms,1376,366,147,424,3233,2561,1405
2008-05-01,indus,props,16,24,13,11,65,53,6
2008-05-01,indus,rooms,2033,1342,679,424,6970,5160,2756
2008-05-01,luxus,props,3,0,0,0,0,0,3
2008-05-01,luxus,rooms,464,0,0,0,0,0,464
2008-05-01,midus,props,14,0,0,1,24,28,9
2008-05-01,midus,rooms,972,0,0,95,2919,2636,1160
2008-05-01,upmus,props,53,0,2,0,14,30,39
2008-05-01,upmus,rooms,4290,0,63,0,1391,3668,2076
2008-05-01,upuus,props,2,1,1,1,2,2,1
2008-05-01,upuus,rooms,454,119,13,104,325,488,81
2008-05-01,upsus,props,17,0,2,0,8,8,19
2008-05-01,upsus,rooms,2131,0,49,0,1211,1536,1855
2008-06-01,ecous,props,11,4,7,10,57,46,15
2008-06-01,ecous,rooms,976,268,102,261,4013,2961,1601
2008-06-01,indus,props,24,68,39,41,59,67,-54
2008-06-01,indus,rooms,3090,3545,1148,839,4898,6562,-1810
2008-06-01,luxus,props,0,0,1,0,1,0,2
2008-06-01,luxus,rooms,0,0,1,0,528,0,529
2008-06-01,midus,props,23,0,1,3,24,22,23
2008-06-01,midus,rooms,1605,0,21,62,2954,2009,2509
2008-06-01,upmus,props,53,1,5,1,13,22,47
2008-06-01,upmus,rooms,4962,230,239,96,1430,2722,3583
2008-06-01,upuus,props,4,0,3,2,2,2,5
2008-06-01,upuus,rooms,1001,0,121,51,513,636,948
2008-06-01,upsus,props,23,1,1,0,8,5,26
2008-06-01,upsus,rooms,2676,236,4,0,1724,1170,2998
2008-07-01,ecous,props,18,2,4,10,66,42,34
2008-07-01,ecous,rooms,1054,130,182,324,4550,3449,1883
2008-07-01,indus,props,13,27,11,10,57,70,-26
2008-07-01,indus,rooms,1380,1728,2130,255,5618,5791,1354
2008-07-01,luxus,props,2,0,1,0,3,0,6
2008-07-01,luxus,rooms,211,0,10,0,454,0,675
2008-07-01,midus,props,26,1,3,3,36,39,22
2008-07-01,midus,rooms,1971,73,82,104,3291,3552,1615
2008-07-01,upmus,props,48,0,3,3,22,30,40
2008-07-01,upmus,rooms,4192,0,178,82,2159,2469,3978
2008-07-01,upuus,props,9,0,1,1,2,4,7
2008-07-01,upuus,rooms,1752,0,217,90,677,949,1607
2008-07-01,upsus,props,23,0,2,1,6,7,23
2008-07-01,upsus,rooms,2751,0,49,1,1e3,1539,2260
2008-08-01,ecous,props,10,3,12,15,48,37,15
2008-08-01,ecous,rooms,899,299,215,375,3713,3294,859
2008-08-01,indus,props,13,25,5,12,51,48,-16
2008-08-01,indus,rooms,1466,1733,392,254,5115,4028,958
2008-08-01,luxus,props,2,0,0,1,2,1,2
2008-08-01,luxus,rooms,282,0,0,24,454,192,520
2008-08-01,midus,props,16,3,1,4,21,18,13
2008-08-01,midus,rooms,1174,334,13,78,2298,1437,1636
2008-08-01,upmus,props,50,0,2,1,10,21,40
2008-08-01,upmus,rooms,4394,0,41,9,1186,2644,2968
2008-08-01,upuus,props,3,0,1,0,2,3,3
2008-08-01,upuus,rooms,1377,0,15,0,232,610,1014
2008-08-01,upsus,props,26,0,0,0,5,11,20
2008-08-01,upsus,rooms,3405,0,0,0,850,1643,2612
2008-09-01,ecous,props,9,3,5,3,34,35,7
2008-09-01,ecous,rooms,722,296,74,119,2315,2509,187
2008-09-01,indus,props,10,28,6,4,54,39,-1
2008-09-01,indus,rooms,1104,2688,900,149,6145,3023,2289
2008-09-01,luxus,props,2,0,0,0,0,0,2
2008-09-01,luxus,rooms,780,0,0,0,0,0,780
2008-09-01,midus,props,12,0,1,3,21,22,9
2008-09-01,midus,rooms,898,0,2,47,1982,2358,477
2008-09-01,upmus,props,49,0,4,2,16,25,42
2008-09-01,upmus,rooms,4258,0,130,93,1877,3515,2657
2008-09-01,upuus,props,4,0,3,1,0,1,5
2008-09-01,upuus,rooms,1752,0,81,11,0,367,1455
2008-09-01,upsus,props,25,0,0,1,2,5,21
2008-09-01,upsus,rooms,3084,0,0,131,491,1038,2406
2008-10-01,ecous,props,15,3,3,9,50,42,14
2008-10-01,ecous,rooms,1456,343,72,284,3646,3212,1335
2008-10-01,indus,props,12,29,8,10,55,38,-2
2008-10-01,indus,rooms,924,1370,233,662,6034,3755,1404
2008-10-01,luxus,props,2,0,1,0,1,1,3
2008-10-01,luxus,rooms,479,0,390,0,252,252,869
2008-10-01,midus,props,29,0,3,1,24,26,29
2008-10-01,midus,rooms,2007,0,65,31,2431,2325,2147
2008-10-01,upmus,props,55,0,3,4,8,35,27
2008-10-01,upmus,rooms,5099,0,149,66,923,4153,1952
2008-10-01,upuus,props,3,0,0,0,3,1,5
2008-10-01,upuus,rooms,727,0,0,0,368,146,949
2008-10-01,upsus,props,27,0,1,3,7,5,27
2008-10-01,upsus,rooms,3167,0,12,384,1213,1024,2984
2008-11-01,ecous,props,11,5,3,9,38,36,2
2008-11-01,ecous,rooms,1056,396,13,183,2549,2907,132
2008-11-01,indus,props,15,28,9,11,44,35,-6
2008-11-01,indus,rooms,1774,1457,1213,295,3948,2810,2373
2008-11-01,luxus,props,2,0,1,1,2,0,4
2008-11-01,luxus,rooms,348,0,13,4,573,0,930
2008-11-01,midus,props,17,0,3,3,22,18,21
2008-11-01,midus,rooms,1208,0,138,96,2452,1916,1786
2008-11-01,upmus,props,43,2,2,2,8,41,8
2008-11-01,upmus,rooms,3916,299,12,50,947,3889,637
2008-11-01,upuus,props,3,0,2,1,4,1,7
2008-11-01,upuus,rooms,628,0,8,110,591,259,858
2008-11-01,upsus,props,23,0,0,1,17,4,35
2008-11-01,upsus,rooms,2713,0,0,10,1287,566,3424
2008-12-01,ecous,props,16,4,5,11,46,41,11
2008-12-01,ecous,rooms,1065,355,112,273,3439,3199,789
2008-12-01,indus,props,17,31,9,4,58,41,8
2008-12-01,indus,rooms,3792,2144,268,258,5982,3600,4040
2008-12-01,luxus,props,1,0,1,0,0,0,2
2008-12-01,luxus,rooms,150,0,43,0,0,0,193
2008-12-01,midus,props,23,2,2,4,26,41,4
2008-12-01,midus,rooms,1610,152,57,89,2311,3911,-174
2008-12-01,upmus,props,55,1,3,1,10,25,41
2008-12-01,upmus,rooms,5408,219,86,21,905,3795,2364
2008-12-01,upuus,props,5,0,2,1,2,0,8
2008-12-01,upuus,rooms,2225,0,245,18,461,0,2913
2008-12-01,upsus,props,38,0,0,0,8,2,44
2008-12-01,upsus,rooms,4500,0,0,0,1812,405,5907
2009-01-01,ecous,props,16,4,3,20,74,46,23
2009-01-01,ecous,rooms,1636,300,42,487,5411,3473,2829
2009-01-01,indus,props,18,52,27,49,54,73,-75
2009-01-01,indus,rooms,1207,3203,759,1873,5746,7313,-4677
2009-01-01,luxus,props,1,0,3,3,3,1,3
2009-01-01,luxus,rooms,237,0,101,69,935,51,1153
2009-01-01,midus,props,14,1,0,9,36,24,16
2009-01-01,midus,rooms,1146,190,0,189,3766,2059,2474
2009-01-01,upmus,props,30,2,1,5,17,41,0
2009-01-01,upmus,rooms,2702,264,27,106,2635,5572,-578
2009-01-01,upuus,props,6,0,1,2,6,2,9
2009-01-01,upuus,rooms,1891,0,8,35,1528,792,2600
2009-01-01,upsus,props,18,1,0,4,31,34,10
2009-01-01,upsus,rooms,2307,70,0,330,5341,6102,1146
2009-02-01,ecous,props,8,4,4,8,33,45,-12
2009-02-01,ecous,rooms,635,427,89,203,2246,2994,-654
2009-02-01,indus,props,7,22,8,5,60,32,16
2009-02-01,indus,rooms,1305,1045,703,92,5051,3503,2419
2009-02-01,luxus,props,2,0,2,0,1,1,4
2009-02-01,luxus,rooms,137,0,30,0,125,111,181
2009-02-01,midus,props,12,0,1,1,12,23,1
2009-02-01,midus,rooms,868,0,51,10,1127,2388,-352
2009-02-01,upmus,props,43,1,1,3,16,23,33
2009-02-01,upmus,rooms,4012,177,40,67,2119,2658,3269
2009-02-01,upuus,props,2,0,3,1,2,1,5
2009-02-01,upuus,rooms,304,0,308,12,274,213,661
2009-02-01,upsus,props,23,0,2,0,3,2,26
2009-02-01,upsus,rooms,3189,0,84,0,1187,262,4198
2009-03-01,ecous,props,13,2,1,9,32,37,-2
2009-03-01,ecous,rooms,1110,277,28,410,2118,2835,-266
2009-03-01,indus,props,10,23,6,8,46,42,-11
2009-03-01,indus,rooms,1135,1766,326,196,4352,4667,-816
2009-03-01,luxus,props,1,0,1,0,1,0,3
2009-03-01,luxus,rooms,225,0,60,0,160,0,445
2009-03-01,midus,props,24,1,1,2,27,16,33
2009-03-01,midus,rooms,2e3,124,29,41,2248,1734,2378
2009-03-01,upmus,props,45,1,3,1,16,31,31
2009-03-01,upmus,rooms,3796,52,114,17,2734,3660,2915
2009-03-01,upuus,props,1,0,1,1,2,0,3
2009-03-01,upuus,rooms,67,0,11,72,612,0,618
2009-03-01,upsus,props,18,0,1,0,6,4,21
2009-03-01,upsus,rooms,2455,0,250,0,1470,798,3377
2009-04-01,ecous,props,13,2,5,16,56,47,9
2009-04-01,ecous,rooms,937,92,145,289,4093,3944,850
2009-04-01,indus,props,13,26,9,15,53,44,-10
2009-04-01,indus,rooms,875,1550,609,293,5025,4476,190
2009-04-01,luxus,props,3,0,3,1,0,1,4
2009-04-01,luxus,rooms,789,0,97,10,0,124,752
2009-04-01,midus,props,21,0,3,3,23,28,16
2009-04-01,midus,rooms,1782,0,25,29,2370,2538,1610
2009-04-01,upmus,props,62,2,2,5,11,27,41
2009-04-01,upmus,rooms,5213,323,135,258,1924,3959,2732
2009-04-01,upuus,props,4,0,3,1,4,2,8
2009-04-01,upuus,rooms,926,0,143,153,1178,356,1738
2009-04-01,upsus,props,29,0,3,2,3,1,32
2009-04-01,upsus,rooms,3469,0,292,70,871,64,4498
2009-05-01,ecous,props,16,6,4,7,37,43,1
2009-05-01,ecous,rooms,1290,556,65,126,2474,3495,-348
2009-05-01,indus,props,11,23,10,12,63,40,9
2009-05-01,indus,rooms,508,1383,404,352,5591,4224,544
2009-05-01,luxus,props,0,0,0,1,1,0,0
2009-05-01,luxus,rooms,0,0,0,36,1047,0,1011
2009-05-01,midus,props,21,1,3,4,20,20,19
2009-05-01,midus,rooms,1578,72,47,84,1841,1730,1580
2009-05-01,upmus,props,59,1,2,1,15,34,40
2009-05-01,upmus,rooms,5055,106,55,12,1990,3605,3377
2009-05-01,upuus,props,3,0,0,1,1,2,1
2009-05-01,upuus,rooms,407,0,0,30,297,567,107
2009-05-01,upsus,props,25,0,0,4,5,3,23
