sourcemonth,srcm_month,open_year,segment,hori,horitext,rmsincns,rmsfnlpl,rmsplnnn,rmstotal,open,close,adds,drop,cin,cout,netchg
2014-12-01,Dec,2015-01-01,upsus,1,Yr1 (Next year),35895,232,0,36127,26980,419,635,939,11894,12064,26087
2014-12-01,Dec,2015-01-01,upmus,1,Yr1 (Next year),32289,2349,0,34638,29351,1542,769,1104,18966,33249,13191
2014-12-01,Dec,2015-01-01,midus,1,Yr1 (Next year),5660,892,0,6552,6511,2247,619,1403,27499,27560,3419
2014-12-01,Dec,2015-01-01,ecous,1,Yr1 (Next year),655,457,0,1112,4118,4239,641,2969,43257,41602,-794
2014-12-01,Dec,2015-01-01,indus,1,Yr1 (Next year),12493,787,24,13304,9303,18201,3153,4007,63867,54603,-488
2014-12-01,Dec,2015-01-01,totus,1,Yr1 (Next year),98684,4717,24,103425,87600,26869,6632,11053,182710,182710,56310
2014-12-01,Dec,2016-01-01,luxus,2,Yr2 (Year after next),751,1509,0,2260,3999,9,349,277,2283,2221,4124
2014-12-01,Dec,2016-01-01,upuus,2,Yr2 (Year after next),3700,4268,1471,9439,8581,248,604,1141,13711,8004,13503
2014-12-01,Dec,2016-01-01,upsus,2,Yr2 (Year after next),8076,30337,15226,53639,31523,298,680,869,17113,7064,41085
2014-12-01,Dec,2016-01-01,upmus,2,Yr2 (Year after next),2313,34290,30308,66911,39994,1442,1034,602,15211,29376,24819
2014-12-01,Dec,2016-01-01,midus,2,Yr2 (Year after next),181,8030,5151,13362,4603,2653,409,1038,25650,24790,2181
2014-12-01,Dec,2016-01-01,ecous,2,Yr2 (Year after next),0,424,444,868,5027,4585,1046,2875,54581,50985,2209
2014-12-01,Dec,2016-01-01,indus,2,Yr2 (Year after next),3186,12952,3744,19882,8555,16012,3634,4276,50883,56992,-14208
2014-12-01,Dec,2016-01-01,totus,2,Yr2 (Year after next),18207,91810,56344,166361,102282,25247,7756,11078,179432,179432,64722
2014-12-01,Dec,2017-01-01,luxus,3,Yr3,2192,264,1417,3873,3334,1297,284,109,2807,2725,2294
2014-12-01,Dec,2017-01-01,upuus,3,Yr3,496,3811,4413,8720,13036,736,1332,1339,12325,10442,14176
2014-12-01,Dec,2017-01-01,upsus,3,Yr3,185,3183,15291,18659,39065,1208,654,1121,17650,11680,43360
2014-12-01,Dec,2017-01-01,upmus,3,Yr3,0,1797,16526,18323,43255,2085,1102,1273,19830,26206,34623
2014-12-01,Dec,2017-01-01,midus,3,Yr3,0,80,3995,4075,6662,2964,489,908,24075,23740,3614
2014-12-01,Dec,2017-01-01,ecous,3,Yr3,0,0,67,67,4507,5441,1179,3354,40831,38677,-955
2014-12-01,Dec,2017-01-01,indus,3,Yr3,0,3075,1837,4912,10512,9873,4681,3709,48656,52704,-2437
2014-12-01,Dec,2017-01-01,totus,3,Yr3,2873,12210,43546,58629,120371,23604,9721,11813,166174,166174,94675
2014-12-01,Dec,2018-01-01,luxus,4,Yr4 and later,0,369,573,942,3517,338,157,70,853,3398,721
2014-12-01,Dec,2018-01-01,upuus,4,Yr4 and later,0,250,1399,1649,9540,932,1237,370,7338,9706,7107
2014-12-01,Dec,2018-01-01,upsus,4,Yr4 and later,243,0,4129,4372,28013,1934,2998,413,9841,11029,27476
2014-12-01,Dec,2018-01-01,upmus,4,Yr4 and later,53,0,2486,2539,38626,3013,718,862,17936,21991,31414
2014-12-01,Dec,2018-01-01,midus,4,Yr4 and later,0,0,300,300,8487,2245,440,1118,17395,16607,6352
2014-12-01,Dec,2018-01-01,ecous,4,Yr4 and later,0,0,80,80,3947,8065,875,3541,30051,37945,-14678
2014-12-01,Dec,2018-01-01,indus,4,Yr4 and later,0,0,830,830,9338,6720,2198,2619,50885,33623,19459
2014-12-01,Dec,2018-01-01,totus,4,Yr4 and later,296,619,9797,10712,101468,23247,8623,8993,134299,134299,77851
2015-12-01,Dec,2016-01-01,luxus,1,Yr1 (Next year),3170,0,0,3170,3999,9,349,277,2283,2221,4124
2015-12-01,Dec,2016-01-01,upuus,1,Yr1 (Next year),7018,0,0,7018,8581,248,604,1141,13711,8004,13503
2015-12-01,Dec,2016-01-01,upsus,1,Yr1 (Next year),41230,318,0,41548,31523,298,680,869,17113,7064,41085
2015-12-01,Dec,2016-01-01,upmus,1,Yr1 (Next year),42946,2075,0,45021,39994,1442,1034,602,15211,29376,24819
2015-12-01,Dec,2016-01-01,midus,1,Yr1 (Next year),5050,3569,0,8619,4603,2653,409,1038,25650,24790,2181
2015-12-01,Dec,2016-01-01,ecous,1,Yr1 (Next year),1512,139,0,1651,5027,4585,1046,2875,54581,50985,2209
2015-12-01,Dec,2016-01-01,indus,1,Yr1 (Next year),11125,430,0,11555,8555,16012,3634,4276,50883,56992,-14208
2015-12-01,Dec,2016-01-01,totus,1,Yr1 (Next year),112051,6531,0,118582,102282,25247,7756,11078,179432,179432,64722
2015-12-01,Dec,2017-01-01,luxus,2,Yr2 (Year after next),3395,1188,180,4763,3334,1297,284,109,2807,2725,2294
2015-12-01,Dec,2017-01-01,upuus,2,Yr2 (Year after next),4218,11238,2200,17656,13036,736,1332,1339,12325,10442,14176
2015-12-01,Dec,2017-01-01,upsus,2,Yr2 (Year after next),6954,46262,15066,68282,39065,1208,654,1121,17650,11680,43360
2015-12-01,Dec,2017-01-01,upmus,2,Yr2 (Year after next),4833,53633,23772,82238,43255,2085,1102,1273,19830,26206,34623
2015-12-01,Dec,2017-01-01,midus,2,Yr2 (Year after next),271,5299,11428,16998,6662,2964,489,908,24075,23740,3614
2015-12-01,Dec,2017-01-01,ecous,2,Yr2 (Year after next),0,1248,984,2232,4507,5441,1179,3354,40831,38677,-955
2015-12-01,Dec,2017-01-01,indus,2,Yr2 (Year after next),2335,12833,5887,21055,10512,9873,4681,3709,48656,52704,-2437
2015-12-01,Dec,2017-01-01,totus,2,Yr2 (Year after next),22006,131701,59517,213224,120371,23604,9721,11813,166174,166174,94675
2015-12-01,Dec,2018-01-01,luxus,3,Yr3,727,1132,1227,3086,3517,338,157,70,853,3398,721
2015-12-01,Dec,2018-01-01,upuus,3,Yr3,288,4143,5430,9861,9540,932,1237,370,7338,9706,7107
2015-12-01,Dec,2018-01-01,upsus,3,Yr3,1019,10551,7640,19210,28013,1934,2998,413,9841,11029,27476
2015-12-01,Dec,2018-01-01,upmus,3,Yr3,175,9345,11349,20869,38626,3013,718,862,17936,21991,31414
2015-12-01,Dec,2018-01-01,midus,3,Yr3,0,0,2692,2692,8487,2245,440,1118,17395,16607,6352
2015-12-01,Dec,2018-01-01,ecous,3,Yr3,0,85,263,348,3947,8065,875,3541,30051,37945,-14678
2015-12-01,Dec,2018-01-01,indus,3,Yr3,4289,1992,3107,9388,9338,6720,2198,2619,50885,33623,19459
2015-12-01,Dec,2018-01-01,totus,3,Yr3,6498,27248,31708,65454,101468,23247,8623,8993,134299,134299,77851
2015-12-01,Dec,2019-01-01,luxus,4,Yr4 and later,148,0,300,448,NA,NA,NA,NA,NA,NA,NA
2015-12-01,Dec,2019-01-01,upuus,4,Yr4 and later,0,462,1100,1562,NA,NA,NA,NA,NA,NA,NA
2015-12-01,Dec,2019-01-01,upsus,4,Yr4 and later,0,0,2671,2671,NA,NA,NA,NA,NA,NA,NA
2015-12-01,Dec,2019-01-01,upmus,4,Yr4 and later,0,64,2647,2711,NA,NA,NA,NA,NA,NA,NA
2015-12-01,Dec,2019-01-01,midus,4,Yr4 and later,0,0,240,240,NA,NA,NA,NA,NA,NA,NA
2015-12-01,Dec,2019-01-01,ecous,4,Yr4 and later,0,0,80,80,NA,NA,NA,NA,NA,NA,NA
2015-12-01,Dec,2019-01-01,indus,4,Yr4 and later,0,180,364,544,NA,NA,NA,NA,NA,NA,NA
2015-12-01,Dec,2019-01-01,totus,4,Yr4 and later,148,706,7402,8256,NA,NA,NA,NA,NA,NA,NA
2016-12-01,Dec,2017-01-01,luxus,1,Yr1 (Next year),3754,0,0,3754,3334,1297,284,109,2807,2725,2294
2016-12-01,Dec,2017-01-01,upuus,1,Yr1 (Next year),12885,0,0,12885,13036,736,1332,1339,12325,10442,14176
2016-12-01,Dec,2017-01-01,upsus,1,Yr1 (Next year),48824,230,0,49054,39065,1208,654,1121,17650,11680,43360
2016-12-01,Dec,2017-01-01,upmus,1,Yr1 (Next year),52239,1553,0,53792,43255,2085,1102,1273,19830,26206,34623
2016-12-01,Dec,2017-01-01,midus,1,Yr1 (Next year),8054,1703,0,9757,6662,2964,489,908,24075,23740,3614
2016-12-01,Dec,2017-01-01,ecous,1,Yr1 (Next year),2584,794,0,3378,4507,5441,1179,3354,40831,38677,-955
2016-12-01,Dec,2017-01-01,indus,1,Yr1 (Next year),16932,40,0,16972,10512,9873,4681,3709,48656,52704,-2437
2016-12-01,Dec,2017-01-01,totus,1,Yr1 (Next year),145272,4320,0,149592,120371,23604,9721,11813,166174,166174,94675
2016-12-01,Dec,2018-01-01,luxus,2,Yr2 (Year after next),2374,1178,1031,4583,3517,338,157,70,853,3398,721
2016-12-01,Dec,2018-01-01,upuus,2,Yr2 (Year after next),9635,9511,1999,21145,9540,932,1237,370,7338,9706,7107
2016-12-01,Dec,2018-01-01,upsus,2,Yr2 (Year after next),11258,51309,14541,77108,28013,1934,2998,413,9841,11029,27476
2016-12-01,Dec,2018-01-01,upmus,2,Yr2 (Year after next),7430,67684,30514,105628,38626,3013,718,862,17936,21991,31414
2016-12-01,Dec,2018-01-01,midus,2,Yr2 (Year after next),682,16167,13385,30234,8487,2245,440,1118,17395,16607,6352
2016-12-01,Dec,2018-01-01,ecous,2,Yr2 (Year after next),0,779,1428,2207,3947,8065,875,3541,30051,37945,-14678
2016-12-01,Dec,2018-01-01,indus,2,Yr2 (Year after next),5894,10844,7229,23967,9338,6720,2198,2619,50885,33623,19459
2016-12-01,Dec,2018-01-01,totus,2,Yr2 (Year after next),37273,157472,70127,264872,101468,23247,8623,8993,134299,134299,77851
2016-12-01,Dec,2019-01-01,luxus,3,Yr3,1398,1935,291,3624,NA,NA,NA,NA,NA,NA,NA
2016-12-01,Dec,2019-01-01,upuus,3,Yr3,675,6607,2456,9738,NA,NA,NA,NA,NA,NA,NA
2016-12-01,Dec,2019-01-01,upsus,3,Yr3,1483,11806,8297,21586,NA,NA,NA,NA,NA,NA,NA
2016-12-01,Dec,2019-01-01,upmus,3,Yr3,321,6752,12956,20029,NA,NA,NA,NA,NA,NA,NA
2016-12-01,Dec,2019-01-01,midus,3,Yr3,92,0,7689,7781,NA,NA,NA,NA,NA,NA,NA
2016-12-01,Dec,2019-01-01,ecous,3,Yr3,0,0,325,325,NA,NA,NA,NA,NA,NA,NA
2016-12-01,Dec,2019-01-01,indus,3,Yr3,0,1270,738,2008,NA,NA,NA,NA,NA,NA,NA
2016-12-01,Dec,2019-01-01,totus,3,Yr3,3969,28370,32752,65091,NA,NA,NA,NA,NA,NA,NA
2016-12-01,Dec,2020-01-01,luxus,4,Yr4 and later,0,0,395,395,NA,NA,NA,NA,NA,NA,NA
2016-12-01,Dec,2020-01-01,upuus,4,Yr4 and later,451,0,2082,2533,NA,NA,NA,NA,NA,NA,NA
2016-12-01,Dec,2020-01-01,upsus,4,Yr4 and later,0,305,3377,3682,NA,NA,NA,NA,NA,NA,NA
2016-12-01,Dec,2020-01-01,upmus,4,Yr4 and later,0,60,1349,1409,NA,NA,NA,NA,NA,NA,NA
2016-12-01,Dec,2020-01-01,midus,4,Yr4 and later,0,0,397,397,NA,NA,NA,NA,NA,NA,NA
2016-12-01,Dec,2020-01-01,ecous,4,Yr4 and later,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2016-12-01,Dec,2020-01-01,indus,4,Yr4 and later,0,125,5e3,5125,NA,NA,NA,NA,NA,NA,NA
2016-12-01,Dec,2020-01-01,totus,4,Yr4 and later,451,490,12600,13541,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2018-01-01,luxus,1,Yr1 (Next year),5279,0,0,5279,3517,338,157,70,853,3398,721
2017-12-01,Dec,2018-01-01,upuus,1,Yr1 (Next year),16045,0,0,16045,9540,932,1237,370,7338,9706,7107
2017-12-01,Dec,2018-01-01,upsus,1,Yr1 (Next year),42887,0,0,42887,28013,1934,2998,413,9841,11029,27476
2017-12-01,Dec,2018-01-01,upmus,1,Yr1 (Next year),51947,0,0,51947,38626,3013,718,862,17936,21991,31414
2017-12-01,Dec,2018-01-01,midus,1,Yr1 (Next year),10540,0,0,10540,8487,2245,440,1118,17395,16607,6352
2017-12-01,Dec,2018-01-01,ecous,1,Yr1 (Next year),1861,0,0,1861,3947,8065,875,3541,30051,37945,-14678
2017-12-01,Dec,2018-01-01,indus,1,Yr1 (Next year),13701,0,0,13701,9338,6720,2198,2619,50885,33623,19459
2017-12-01,Dec,2018-01-01,totus,1,Yr1 (Next year),142260,0,0,142260,101468,23247,8623,8993,134299,134299,77851
2017-12-01,Dec,2019-01-01,luxus,2,Yr2 (Year after next),3003,1957,680,5640,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2019-01-01,upuus,2,Yr2 (Year after next),4873,11722,1765,18360,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2019-01-01,upsus,2,Yr2 (Year after next),10577,57052,12415,80044,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2019-01-01,upmus,2,Yr2 (Year after next),10665,66146,17278,94089,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2019-01-01,midus,2,Yr2 (Year after next),1132,22375,8418,31925,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2019-01-01,ecous,2,Yr2 (Year after next),0,1053,2452,3505,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2019-01-01,indus,2,Yr2 (Year after next),2036,6506,2953,11495,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2019-01-01,totus,2,Yr2 (Year after next),32286,166811,45961,245058,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2020-01-01,luxus,3,Yr3,300,1187,240,1727,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2020-01-01,upuus,3,Yr3,1493,5228,4224,10945,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2020-01-01,upsus,3,Yr3,0,11074,18155,29229,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2020-01-01,upmus,3,Yr3,90,9e3,31253,40343,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2020-01-01,midus,3,Yr3,50,1265,16146,17461,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2020-01-01,ecous,3,Yr3,0,0,382,382,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2020-01-01,indus,3,Yr3,3500,125,3073,6698,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2020-01-01,totus,3,Yr3,5433,27879,73473,106785,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2021-01-01,luxus,4,Yr4 and later,0,470,615,1085,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2021-01-01,upuus,4,Yr4 and later,0,375,3607,3982,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2021-01-01,upsus,4,Yr4 and later,0,0,4838,4838,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2021-01-01,upmus,4,Yr4 and later,0,335,7587,7922,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2021-01-01,midus,4,Yr4 and later,0,234,1732,1966,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2021-01-01,ecous,4,Yr4 and later,0,0,125,125,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2021-01-01,indus,4,Yr4 and later,0,0,4e3,4e3,NA,NA,NA,NA,NA,NA,NA
2017-12-01,Dec,2021-01-01,totus,4,Yr4 and later,0,1414,22504,23918,NA,NA,NA,NA,NA,NA,NA
2014-05-01,May,2014-01-01,luxus,0,Current year,2142,0,0,2142,1106,0,274,607,5971,2390,4354
2014-05-01,May,2014-01-01,upuus,0,Current year,3169,0,0,3169,5187,536,725,789,8816,7413,5990
2014-05-01,May,2014-01-01,upsus,0,Current year,17465,0,0,17465,19936,783,580,739,11516,9266,21244
2014-05-01,May,2014-01-01,upmus,0,Current year,20820,0,0,20820,23708,1902,944,1186,24710,36001,10273
2014-05-01,May,2014-01-01,midus,0,Current year,3445,0,0,3445,4128,2925,591,1468,27129,31601,-4146
2014-05-01,May,2014-01-01,ecous,0,Current year,819,0,0,819,3780,4903,1339,3542,45389,43225,-1162
2014-05-01,May,2014-01-01,indus,0,Current year,6489,0,0,6489,7137,21674,5763,4549,67321,60956,-6958
2014-05-01,May,2014-01-01,totus,0,Current year,54349,0,0,54349,64982,32723,10216,12880,190852,190852,29595
2014-05-01,May,2015-01-01,luxus,1,Yr1 (Next year),1982,497,0,2479,2225,0,262,377,3098,3899,1309
2014-05-01,May,2015-01-01,upuus,1,Yr1 (Next year),4654,2200,348,7202,9112,221,553,254,14129,9733,13586
2014-05-01,May,2015-01-01,upsus,1,Yr1 (Next year),20265,21260,5119,46644,26980,419,635,939,11894,12064,26087
2014-05-01,May,2015-01-01,upmus,1,Yr1 (Next year),9365,32163,14138,55666,29351,1542,769,1104,18966,33249,13191
2014-05-01,May,2015-01-01,midus,1,Yr1 (Next year),1736,8668,2878,13282,6511,2247,619,1403,27499,27560,3419
2014-05-01,May,2015-01-01,ecous,1,Yr1 (Next year),204,694,634,1532,4118,4239,641,2969,43257,41602,-794
2014-05-01,May,2015-01-01,indus,1,Yr1 (Next year),6241,9518,3407,19166,9303,18201,3153,4007,63867,54603,-488
2014-05-01,May,2015-01-01,totus,1,Yr1 (Next year),44447,75e3,26524,145971,87600,26869,6632,11053,182710,182710,56310
2014-05-01,May,2016-01-01,luxus,2,Yr2 (Year after next),265,1763,549,2577,3999,9,349,277,2283,2221,4124
2014-05-01,May,2016-01-01,upuus,2,Yr2 (Year after next),600,3222,1035,4857,8581,248,604,1141,13711,8004,13503
2014-05-01,May,2016-01-01,upsus,2,Yr2 (Year after next),1491,13967,12256,27714,31523,298,680,869,17113,7064,41085
2014-05-01,May,2016-01-01,upmus,2,Yr2 (Year after next),507,5392,21280,27179,39994,1442,1034,602,15211,29376,24819
2014-05-01,May,2016-01-01,midus,2,Yr2 (Year after next),0,326,2683,3009,4603,2653,409,1038,25650,24790,2181
2014-05-01,May,2016-01-01,ecous,2,Yr2 (Year after next),0,0,233,233,5027,4585,1046,2875,54581,50985,2209
2014-05-01,May,2016-01-01,indus,2,Yr2 (Year after next),1476,7253,4199,12928,8555,16012,3634,4276,50883,56992,-14208
2014-05-01,May,2016-01-01,totus,2,Yr2 (Year after next),4339,31923,42235,78497,102282,25247,7756,11078,179432,179432,64722
2014-05-01,May,2017-01-01,luxus,3,Yr3 and later,0,200,448,648,3334,1297,284,109,2807,2725,2294
2014-05-01,May,2017-01-01,upuus,3,Yr3 and later,196,1752,3094,5042,13036,736,1332,1339,12325,10442,14176
2014-05-01,May,2017-01-01,upsus,3,Yr3 and later,305,274,6281,6860,39065,1208,654,1121,17650,11680,43360
2014-05-01,May,2017-01-01,upmus,3,Yr3 and later,0,0,4348,4348,43255,2085,1102,1273,19830,26206,34623
2014-05-01,May,2017-01-01,midus,3,Yr3 and later,0,144,2278,2422,6662,2964,489,908,24075,23740,3614
2014-05-01,May,2017-01-01,ecous,3,Yr3 and later,0,0,80,80,4507,5441,1179,3354,40831,38677,-955
2014-05-01,May,2017-01-01,indus,3,Yr3 and later,900,1830,1100,3830,10512,9873,4681,3709,48656,52704,-2437
2014-05-01,May,2017-01-01,totus,3,Yr3 and later,1401,4200,17629,23230,120371,23604,9721,11813,166174,166174,94675
2015-05-01,May,2015-01-01,luxus,0,Current year,704,0,0,704,2225,0,262,377,3098,3899,1309
2015-05-01,May,2015-01-01,upuus,0,Current year,5679,0,0,5679,9112,221,553,254,14129,9733,13586
2015-05-01,May,2015-01-01,upsus,0,Current year,26943,0,0,26943,26980,419,635,939,11894,12064,26087
2015-05-01,May,2015-01-01,upmus,0,Current year,25087,0,0,25087,29351,1542,769,1104,18966,33249,13191
2015-05-01,May,2015-01-01,midus,0,Current year,3611,0,0,3611,6511,2247,619,1403,27499,27560,3419
2015-05-01,May,2015-01-01,ecous,0,Current year,552,0,0,552,4118,4239,641,2969,43257,41602,-794
2015-05-01,May,2015-01-01,indus,0,Current year,9533,0,0,9533,9303,18201,3153,4007,63867,54603,-488
2015-05-01,May,2015-01-01,totus,0,Current year,72109,0,0,72109,87600,26869,6632,11053,182710,182710,56310
2015-05-01,May,2016-01-01,luxus,1,Yr1 (Next year),1265,1285,435,2985,3999,9,349,277,2283,2221,4124
2015-05-01,May,2016-01-01,upuus,1,Yr1 (Next year),5567,3066,281,8914,8581,248,604,1141,13711,8004,13503
2015-05-01,May,2016-01-01,upsus,1,Yr1 (Next year),18857,26765,5751,51373,31523,298,680,869,17113,7064,41085
2015-05-01,May,2016-01-01,upmus,1,Yr1 (Next year),12969,42952,9836,65757,39994,1442,1034,602,15211,29376,24819
2015-05-01,May,2016-01-01,midus,1,Yr1 (Next year),924,9440,4446,14810,4603,2653,409,1038,25650,24790,2181
2015-05-01,May,2016-01-01,ecous,1,Yr1 (Next year),280,610,462,1352,5027,4585,1046,2875,54581,50985,2209
2015-05-01,May,2016-01-01,indus,1,Yr1 (Next year),4730,7471,3885,16086,8555,16012,3634,4276,50883,56992,-14208
2015-05-01,May,2016-01-01,totus,1,Yr1 (Next year),44592,91589,25096,161277,102282,25247,7756,11078,179432,179432,64722
2015-05-01,May,2017-01-01,luxus,2,Yr2 (Year after next),2385,670,1571,4626,3334,1297,284,109,2807,2725,2294
2015-05-01,May,2017-01-01,upuus,2,Yr2 (Year after next),2211,6515,3615,12341,13036,736,1332,1339,12325,10442,14176
2015-05-01,May,2017-01-01,upsus,2,Yr2 (Year after next),844,27358,12803,41005,39065,1208,654,1121,17650,11680,43360
2015-05-01,May,2017-01-01,upmus,2,Yr2 (Year after next),450,18644,16931,36025,43255,2085,1102,1273,19830,26206,34623
2015-05-01,May,2017-01-01,midus,2,Yr2 (Year after next),59,80,6056,6195,6662,2964,489,908,24075,23740,3614
2015-05-01,May,2017-01-01,ecous,2,Yr2 (Year after next),0,291,612,903,4507,5441,1179,3354,40831,38677,-955
2015-05-01,May,2017-01-01,indus,2,Yr2 (Year after next),1355,4512,4141,10008,10512,9873,4681,3709,48656,52704,-2437
2015-05-01,May,2017-01-01,totus,2,Yr2 (Year after next),7304,58070,45729,111103,120371,23604,9721,11813,166174,166174,94675
2015-05-01,May,2018-01-01,luxus,3,Yr3 and later,728,369,170,1267,3517,338,157,70,853,3398,721
2015-05-01,May,2018-01-01,upuus,3,Yr3 and later,0,1464,2510,3974,9540,932,1237,370,7338,9706,7107
2015-05-01,May,2018-01-01,upsus,3,Yr3 and later,1133,1128,5499,7760,28013,1934,2998,413,9841,11029,27476
2015-05-01,May,2018-01-01,upmus,3,Yr3 and later,0,397,5677,6074,38626,3013,718,862,17936,21991,31414
2015-05-01,May,2018-01-01,midus,3,Yr3 and later,0,135,600,735,8487,2245,440,1118,17395,16607,6352
2015-05-01,May,2018-01-01,ecous,3,Yr3 and later,0,0,80,80,3947,8065,875,3541,30051,37945,-14678
2015-05-01,May,2018-01-01,indus,3,Yr3 and later,3683,400,1066,5149,9338,6720,2198,2619,50885,33623,19459
2015-05-01,May,2018-01-01,totus,3,Yr3 and later,5544,3893,15602,25039,101468,23247,8623,8993,134299,134299,77851
2016-05-01,May,2016-01-01,luxus,0,Current year,3526,0,0,3526,3999,9,349,277,2283,2221,4124
2016-05-01,May,2016-01-01,upuus,0,Current year,4832,0,0,4832,8581,248,604,1141,13711,8004,13503
2016-05-01,May,2016-01-01,upsus,0,Current year,24706,0,0,24706,31523,298,680,869,17113,7064,41085
2016-05-01,May,2016-01-01,upmus,0,Current year,20701,0,0,20701,39994,1442,1034,602,15211,29376,24819
2016-05-01,May,2016-01-01,midus,0,Current year,5221,0,0,5221,4603,2653,409,1038,25650,24790,2181
2016-05-01,May,2016-01-01,ecous,0,Current year,1005,0,0,1005,5027,4585,1046,2875,54581,50985,2209
2016-05-01,May,2016-01-01,indus,0,Current year,10399,0,0,10399,8555,16012,3634,4276,50883,56992,-14208
2016-05-01,May,2016-01-01,totus,0,Current year,70390,0,0,70390,102282,25247,7756,11078,179432,179432,64722
2016-05-01,May,2017-01-01,luxus,1,Yr1 (Next year),3025,220,180,3425,3334,1297,284,109,2807,2725,2294
2016-05-01,May,2017-01-01,upuus,1,Yr1 (Next year),6965,4300,2115,13380,13036,736,1332,1339,12325,10442,14176
2016-05-01,May,2017-01-01,upsus,1,Yr1 (Next year),23427,30322,10554,64303,39065,1208,654,1121,17650,11680,43360
2016-05-01,May,2017-01-01,upmus,1,Yr1 (Next year),18729,39797,24033,82559,43255,2085,1102,1273,19830,26206,34623
2016-05-01,May,2017-01-01,midus,1,Yr1 (Next year),798,4204,11653,16655,6662,2964,489,908,24075,23740,3614
2016-05-01,May,2017-01-01,ecous,1,Yr1 (Next year),139,274,348,761,4507,5441,1179,3354,40831,38677,-955
2016-05-01,May,2017-01-01,indus,1,Yr1 (Next year),6946,12388,4078,23412,10512,9873,4681,3709,48656,52704,-2437
2016-05-01,May,2017-01-01,totus,1,Yr1 (Next year),60029,91505,52961,204495,120371,23604,9721,11813,166174,166174,94675
2016-05-01,May,2018-01-01,luxus,2,Yr2 (Year after next),897,2252,817,3966,3517,338,157,70,853,3398,721
2016-05-01,May,2018-01-01,upuus,2,Yr2 (Year after next),4377,10532,3527,18436,9540,932,1237,370,7338,9706,7107
2016-05-01,May,2018-01-01,upsus,2,Yr2 (Year after next),8856,26573,12065,47494,28013,1934,2998,413,9841,11029,27476
2016-05-01,May,2018-01-01,upmus,2,Yr2 (Year after next),13060,20492,25400,58952,38626,3013,718,862,17936,21991,31414
2016-05-01,May,2018-01-01,midus,2,Yr2 (Year after next),0,0,7224,7224,8487,2245,440,1118,17395,16607,6352
2016-05-01,May,2018-01-01,ecous,2,Yr2 (Year after next),0,85,0,85,3947,8065,875,3541,30051,37945,-14678
2016-05-01,May,2018-01-01,indus,2,Yr2 (Year after next),4289,2882,4040,11211,9338,6720,2198,2619,50885,33623,19459
2016-05-01,May,2018-01-01,totus,2,Yr2 (Year after next),31479,62816,53073,147368,101468,23247,8623,8993,134299,134299,77851
2016-05-01,May,2019-01-01,luxus,3,Yr3 and later,435,650,300,1385,NA,NA,NA,NA,NA,NA,NA
2016-05-01,May,2019-01-01,upuus,3,Yr3 and later,612,1228,2200,4040,NA,NA,NA,NA,NA,NA,NA
2016-05-01,May,2019-01-01,upsus,3,Yr3 and later,1226,2053,3512,6791,NA,NA,NA,NA,NA,NA,NA
2016-05-01,May,2019-01-01,upmus,3,Yr3 and later,689,382,4397,5468,NA,NA,NA,NA,NA,NA,NA
2016-05-01,May,2019-01-01,midus,3,Yr3 and later,0,0,3099,3099,NA,NA,NA,NA,NA,NA,NA
2016-05-01,May,2019-01-01,ecous,3,Yr3 and later,0,0,80,80,NA,NA,NA,NA,NA,NA,NA
2016-05-01,May,2019-01-01,indus,3,Yr3 and later,0,180,4742,4922,NA,NA,NA,NA,NA,NA,NA
2016-05-01,May,2019-01-01,totus,3,Yr3 and later,2962,4493,18330,25785,NA,NA,NA,NA,NA,NA,NA
2014-09-01,Sep,2014-01-01,luxus,0,Current year,0,0,0,0,1106,0,274,607,5971,2390,4354
2014-09-01,Sep,2014-01-01,upuus,0,Current year,1352,0,0,1352,5187,536,725,789,8816,7413,5990
2014-09-01,Sep,2014-01-01,upsus,0,Current year,9023,0,0,9023,19936,783,580,739,11516,9266,21244
